id,country,region,year,title,budget,expense,sdg,solution,donors
00046717,Mauritius,AIS,2013,Women Empowerment Programme,0,-3,,Others,UNITED NATIONS DEVELOPMENT PRO
00060592,Mauritius,AIS,2014,Integrated Water Resources Management,1208911,1113057,Responsible consumption and production;Life on Land;Clean water and sanitation,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00058905,Mauritius,AIS,2014,Protecting biodiversity,990255,932418,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00060842,Mauritius,AIS,2014,Removal of Barriers to Solar PV Power Generation MRU,623544,599523,"Climate action;Affordable and clean energy;Industry, innovation and infrastructure",Close the energy gap,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00069641,Mauritius,AIS,2014,Planning and Resource Management for Inclusive Growth,443507,382081,No poverty,Strenghten gender equality and the empowerment of women and girls,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;WORLD BANK (INT'L. BANK FOR RECONSTRUCTION & DEVELOPMENT)
00062857,Mauritius,AIS,2014,Climate Change Adaptation in Coastal Zones,365243,295473,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF);UNITED NATIONS DEVELOPMENT PRO
00048159,Mauritius,AIS,2014,Assistance to Energy Efficiency,255315,218037,Climate action,Others,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS
00050118,Mauritius,AIS,2014,Disposal of hazardous chemicals,252116,132110,Responsible consumption and production;Life on Land;Partnerships for the goals,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00069639,Mauritius,AIS,2014,Social Inclusion and Empowerment,242294,195778,"Peace, justice, and strong institutions",Others,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00060380,Mauritius,AIS,2014,Chemicals Management,138997,81027,,Others,UNITED NATIONS ENVIRONMENT PROGRAMME
00065132,Mauritius,AIS,2014,Energy Efficiency in buildings and industry,53807,27257,Climate action,Close the energy gap,GOVERNMENT OF DENMARK;UNITED NATIONS DEVELOPMENT PRO
00075390,Mauritius,AIS,2014,National Biodiversity Strategy Action Plan for Mauritius,53320,29918,Life on Land,Others,Global Environment Fund Truste
00034064,Mauritius,AIS,2014,Protecting the lagoons,33799,28250,Life on Land,Others,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;RODRIGUES REGIONAL ASSEMBLY
00043533,Mauritius,AIS,2014,Regional Marine Ecosystem,10519,9637,,Others,Global Environment Fund Truste;WORLD METEOROLOGICAL ORGANIZATION
00037622,Mauritius,AIS,2014,Gender and Development in Mauritius,1388,1388,,Others,GOVERNMENT OF MAURITIUS
00046436,Mauritius,AIS,2014,Strategic Budgeting in the Government of Mauritius,1141,898,,Others,AG FRANCAISE DE DVLPP;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00043569,Mauritius,AIS,2014,Zone Education Prioritaire,545,-463,,Others,"GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;UNITED NATIONS EDUCATIONAL, SCIENTIFIC & CULTURAL ORGANIZATION"
00046717,Mauritius,AIS,2014,Women Empowerment Programme,470,469,,Others,UNITED NATIONS DEVELOPMENT PRO
00032274,Mauritius,AIS,2014,gnSupport+to+UN+Coordination,0,0,,Others,"INTERNATIONAL LABOUR ORGANIZATION;UN INDUSTRIAL DEVELOPMENT ORGANIZATION;UNITED NATIONS DEVELOPMENT FUND FOR WOMEN (UN WOMEN);UNITED NATIONS DEVELOPMENT PRO;UNITED NATIONS EDUCATIONAL, SCIENTIFIC & CULTURAL ORGANIZATION;UNITED NATIONS POPULATION FUND;WORLD HEALTH ORGANIZATION"
00060592,Mauritius,AIS,2015,Integrated Water Resources Management,1884059,1725599,Responsible consumption and production;Life on Land;Clean water and sanitation,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00062857,Mauritius,AIS,2015,Climate Change Adaptation in Coastal Zones,877335,726911,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF);UNITED NATIONS DEVELOPMENT PRO
00058905,Mauritius,AIS,2015,Protecting biodiversity,575790,513884,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00069641,Mauritius,AIS,2015,Planning and Resource Management for Inclusive Growth,453994,337553,No poverty,Strenghten gender equality and the empowerment of women and girls,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;WORLD BANK (INT'L. BANK FOR RECONSTRUCTION & DEVELOPMENT)
00069639,Mauritius,AIS,2015,Social Inclusion and Empowerment,279235,240072,"Peace, justice, and strong institutions",Others,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00065132,Mauritius,AIS,2015,Energy Efficiency in buildings and industry,260722,232360,Climate action,Close the energy gap,GOVERNMENT OF DENMARK;UNITED NATIONS DEVELOPMENT PRO
00060842,Mauritius,AIS,2015,Removal of Barriers to Solar PV Power Generation MRU,190052,98154,"Climate action;Affordable and clean energy;Industry, innovation and infrastructure",Close the energy gap,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00050118,Mauritius,AIS,2015,Disposal of hazardous chemicals,189972,181746,Responsible consumption and production;Life on Land;Partnerships for the goals,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00079829,Mauritius,AIS,2015,PPG for  Mainstreaming BD Project in Mauritius,130000,94226,Life on Land,Others,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00075390,Mauritius,AIS,2015,National Biodiversity Strategy Action Plan for Mauritius,60920,36149,Life on Land,Others,Global Environment Fund Truste
00048159,Mauritius,AIS,2015,Assistance to Energy Efficiency,22201,33788,Climate action,Others,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS
00082709,Mauritius,AIS,2015,Enabling Activity - Minamata Convention,3500,3466,"No poverty;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00043533,Mauritius,AIS,2015,Regional Marine Ecosystem,3001,-188,,Others,Global Environment Fund Truste;WORLD METEOROLOGICAL ORGANIZATION
00060842,Mauritius,AIS,2016,Removal of Barriers to Solar PV Power Generation MRU,1345660,1334786,"Climate action;Affordable and clean energy;Industry, innovation and infrastructure",Close the energy gap,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00060592,Mauritius,AIS,2016,Integrated Water Resources Management,837821,670223,Responsible consumption and production;Life on Land;Clean water and sanitation,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00062857,Mauritius,AIS,2016,Climate Change Adaptation in Coastal Zones,828000,855729,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF);UNITED NATIONS DEVELOPMENT PRO
00058905,Mauritius,AIS,2016,Protecting biodiversity,640000,583393,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00065132,Mauritius,AIS,2016,Energy Efficiency in buildings and industry,551462,578456,Climate action,Close the energy gap,GOVERNMENT OF DENMARK;UNITED NATIONS DEVELOPMENT PRO
00069641,Mauritius,AIS,2016,Planning and Resource Management for Inclusive Growth,306176,292702,No poverty,Strenghten gender equality and the empowerment of women and girls,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;WORLD BANK (INT'L. BANK FOR RECONSTRUCTION & DEVELOPMENT)
00069639,Mauritius,AIS,2016,Social Inclusion and Empowerment,303757,293395,"Peace, justice, and strong institutions",Others,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00075390,Mauritius,AIS,2016,National Biodiversity Strategy Action Plan for Mauritius,98000,80955,Life on Land,Others,Global Environment Fund Truste
00082709,Mauritius,AIS,2016,Enabling Activity - Minamata Convention,66700,66689,"No poverty;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00090598,Mauritius,AIS,2016,AFB Coral Restoration,56047,55506,Climate action;Life below water,Promote nature-based solutions for a sustainable planet,Adaptation Fund  (AF);GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00050118,Mauritius,AIS,2016,Disposal of hazardous chemicals,45007,12389,Responsible consumption and production;Life on Land;Partnerships for the goals,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00034064,Mauritius,AIS,2016,Protecting the lagoons,41151,2626,Life on Land,Others,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;RODRIGUES REGIONAL ASSEMBLY
00079829,Mauritius,AIS,2016,PPG for  Mainstreaming BD Project in Mauritius,23200,55160,Life on Land,Others,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00090446,Mauritius,AIS,2016,Mainstreaming Biodiversity into the management of CZM,3000,0,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00048159,Mauritius,AIS,2016,Assistance to Energy Efficiency,987,3103,Climate action,Others,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS
00058905,Mauritius,AIS,2017,Protecting biodiversity,1045500,790061,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00062857,Mauritius,AIS,2017,Climate Change Adaptation in Coastal Zones,1020075,967493,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF);UNITED NATIONS DEVELOPMENT PRO
00060592,Mauritius,AIS,2017,Integrated Water Resources Management,585840,262133,Responsible consumption and production;Life on Land;Clean water and sanitation,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00060842,Mauritius,AIS,2017,Removal of Barriers to Solar PV Power Generation MRU,290187,219761,"Climate action;Affordable and clean energy;Industry, innovation and infrastructure",Close the energy gap,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00105006,Mauritius,AIS,2017,GCF - Accelerating Low Carbon,264000,263287,"Climate action;Affordable and clean energy;Industry, innovation and infrastructure",Close the energy gap,GOVERNMENT OF MAURITIUS;GREEN CLIMATE FUND
00090446,Mauritius,AIS,2017,Mainstreaming Biodiversity into the management of CZM,239000,172026,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00099564,Mauritius,AIS,2017,"Prevention, Management and Control of IAS in Mauritius",133934,98072,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00090598,Mauritius,AIS,2017,AFB Coral Restoration,133396,119207,Climate action;Life below water,Promote nature-based solutions for a sustainable planet,Adaptation Fund  (AF);GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00102319,Mauritius,AIS,2017,Inclusive Development and Public Sector Efficiency,108090,108065,"No poverty;Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Australian DFAT;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;UNITED NATIONS POPULATION FUND
00082709,Mauritius,AIS,2017,Enabling Activity - Minamata Convention,103293,83447,"No poverty;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00075390,Mauritius,AIS,2017,National Biodiversity Strategy Action Plan for Mauritius,72978,72954,Life on Land,Others,Global Environment Fund Truste
00069639,Mauritius,AIS,2017,Social Inclusion and Empowerment,59780,45528,"Peace, justice, and strong institutions",Others,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00069641,Mauritius,AIS,2017,Planning and Resource Management for Inclusive Growth,56547,56582,No poverty,Strenghten gender equality and the empowerment of women and girls,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;WORLD BANK (INT'L. BANK FOR RECONSTRUCTION & DEVELOPMENT)
00027090,Mauritius,AIS,2017,Management Plan,20600,20600,,Others,UNITED NATIONS DEVELOPMENT PRO
00101774,Mauritius,AIS,2017,Management of RCO General Operating Expenses,11010,11891,,Others,UNITED NATIONS DEVELOPMENT FUND FOR WOMEN (UN WOMEN);UNITED NATIONS POPULATION FUND
00050118,Mauritius,AIS,2017,Disposal of hazardous chemicals,4307,30131,Responsible consumption and production;Life on Land;Partnerships for the goals,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00065132,Mauritius,AIS,2017,Energy Efficiency in buildings and industry,3493,3441,Climate action,Close the energy gap,GOVERNMENT OF DENMARK;UNITED NATIONS DEVELOPMENT PRO
00094280,Mauritius,AIS,2017,Energy Saving and Energy Efficiency (PPG),2000,1081,"Climate action;Industry, innovation and infrastructure",Close the energy gap,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS
00105006,Mauritius,AIS,2018,GCF - Accelerating Low Carbon,2610974,2254961,"Climate action;Affordable and clean energy;Industry, innovation and infrastructure",Close the energy gap,GOVERNMENT OF MAURITIUS;GREEN CLIMATE FUND
00062857,Mauritius,AIS,2018,Climate Change Adaptation in Coastal Zones,1525000,1306990,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF);UNITED NATIONS DEVELOPMENT PRO
00090446,Mauritius,AIS,2018,Mainstreaming Biodiversity into the management of CZM,700000,570513,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00058905,Mauritius,AIS,2018,Protecting biodiversity,402168,492546,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00097214,Mauritius,AIS,2018,Strengthening ANBO OMVS,328000,196760,Clean water and sanitation,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00060842,Mauritius,AIS,2018,Removal of Barriers to Solar PV Power Generation MRU,225981,164158,"Climate action;Affordable and clean energy;Industry, innovation and infrastructure",Close the energy gap,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
00087614,Mauritius,AIS,2018,Joint Management Area Demonstration Project (MUS & SEY),173000,162143,Life below water,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00060592,Mauritius,AIS,2018,Integrated Water Resources Management,147205,152289,Responsible consumption and production;Life on Land;Clean water and sanitation,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00094280,Mauritius,AIS,2018,Energy Saving and Energy Efficiency (PPG),131904,116669,"Climate action;Industry, innovation and infrastructure",Close the energy gap,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS
00027090,Mauritius,AIS,2018,Management Plan,130190,106085,,Others,UNITED NATIONS DEVELOPMENT PRO
00102319,Mauritius,AIS,2018,Inclusive Development and Public Sector Efficiency,102500,102500,"No poverty;Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Australian DFAT;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;UNITED NATIONS POPULATION FUND
00101774,Mauritius,AIS,2018,Management of RCO General Operating Expenses,76010,65761,,Others,UNITED NATIONS DEVELOPMENT FUND FOR WOMEN (UN WOMEN);UNITED NATIONS POPULATION FUND
00069641,Mauritius,AIS,2018,Planning and Resource Management for Inclusive Growth,58616,54207,No poverty,Strenghten gender equality and the empowerment of women and girls,GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO;WORLD BANK (INT'L. BANK FOR RECONSTRUCTION & DEVELOPMENT)
00097212,Mauritius,AIS,2018,"Strengthening the institutional capacity of African Network of Basin Organization (ANBO), contributing to the improved transboundary water governance in Africa",50000,38191,Clean water and sanitation,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00032274,Mauritius,AIS,2018,gnSupport+to+UN+Coordination,44500,0,,Others,"INTERNATIONAL LABOUR ORGANIZATION;UN INDUSTRIAL DEVELOPMENT ORGANIZATION;UNITED NATIONS DEVELOPMENT FUND FOR WOMEN (UN WOMEN);UNITED NATIONS DEVELOPMENT PRO;UNITED NATIONS EDUCATIONAL, SCIENTIFIC & CULTURAL ORGANIZATION;UNITED NATIONS POPULATION FUND;WORLD HEALTH ORGANIZATION"
00082709,Mauritius,AIS,2018,Enabling Activity - Minamata Convention,31078,42909,"No poverty;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00099564,Mauritius,AIS,2018,"Prevention, Management and Control of IAS in Mauritius",23729,55725,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;GOVERNMENT OF MAURITIUS;UNITED NATIONS DEVELOPMENT PRO
